FirsrName,LastName,EmailId,MobileNumber,CCGId,AddressLine1,AddressLine2,City,State,Country,ZipCode,UserType
FN202,LN202,FN2@Millionlights.org,9000000201,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100201,MillionLight
FN203,LN203,FN1@Millionlights.org,9000000202,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100202,MillionLight
FN204,LN204,FN2@Millionlights.org,9000000203,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100203,MillionLight
FN205,LN205,FN1@Millionlights.org,9000000204,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100204,MillionLight
FN206,LN206,FN2@Millionlights.org,9000000205,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100205,MillionLight
FN207,LN207,FN1@Millionlights.org,9000000206,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100206,MillionLight
FN208,LN208,FN2@Millionlights.org,9000000207,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100207,MillionLight
FN209,LN209,FN1@Millionlights.org,9000000208,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100208,MillionLight
FN210,LN210,FN2@Millionlights.org,9000000209,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100209,MillionLight
FN211,LN211,FN1@Millionlights.org,9000000210,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100210,MillionLight
FN212,LN212,FN2@Millionlights.org,9000000211,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100211,MillionLight
FN213,LN213,FN1@Millionlights.org,9000000212,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100212,MillionLight
FN214,LN214,FN2@Millionlights.org,9000000213,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100213,MillionLight
FN215,LN215,FN1@Millionlights.org,9000000214,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100214,MillionLight
FN216,LN216,FN2@Millionlights.org,9000000215,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100215,MillionLight
FN217,LN217,FN1@Millionlights.org,9000000216,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100216,MillionLight
FN218,LN218,FN2@Millionlights.org,9000000217,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100217,MillionLight
FN219,LN219,FN1@Millionlights.org,9000000218,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100218,MillionLight
FN220,LN220,FN2@Millionlights.org,9000000219,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100219,MillionLight
FN221,LN221,FN1@Millionlights.org,9000000220,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100220,MillionLight
FN222,LN222,FN2@Millionlights.org,9000000221,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100221,MillionLight
FN223,LN223,FN1@Millionlights.org,9000000222,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100222,MillionLight
FN224,LN224,FN2@Millionlights.org,9000000223,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100223,MillionLight
FN225,LN225,FN1@Millionlights.org,9000000224,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100224,MillionLight
FN226,LN226,FN2@Millionlights.org,9000000225,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100225,MillionLight
FN227,LN227,FN1@Millionlights.org,9000000226,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100226,MillionLight
FN228,LN228,FN2@Millionlights.org,9000000227,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100227,MillionLight
FN229,LN229,FN1@Millionlights.org,9000000228,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100228,MillionLight
FN230,LN230,FN2@Millionlights.org,9000000229,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100229,MillionLight
FN231,LN231,FN1@Millionlights.org,9000000230,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100230,MillionLight
FN232,LN232,FN2@Millionlights.org,9000000231,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100231,MillionLight
FN233,LN233,FN1@Millionlights.org,9000000232,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100232,MillionLight
FN234,LN234,FN2@Millionlights.org,9000000233,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100233,MillionLight
FN235,LN235,FN1@Millionlights.org,9000000234,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100234,MillionLight
FN236,LN236,FN2@Millionlights.org,9000000235,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100235,MillionLight
FN237,LN237,FN1@Millionlights.org,9000000236,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100236,MillionLight
FN238,LN238,FN2@Millionlights.org,9000000237,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100237,MillionLight
FN239,LN239,FN1@Millionlights.org,9000000238,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100238,MillionLight
FN240,LN240,FN2@Millionlights.org,9000000239,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100239,MillionLight
FN241,LN241,FN1@Millionlights.org,9000000240,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100240,MillionLight
FN242,LN242,FN2@Millionlights.org,9000000241,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100241,MillionLight
FN243,LN243,FN1@Millionlights.org,9000000242,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100242,MillionLight
FN244,LN244,FN2@Millionlights.org,9000000243,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100243,MillionLight
FN245,LN245,FN1@Millionlights.org,9000000244,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100244,MillionLight
FN246,LN246,FN2@Millionlights.org,9000000245,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100245,MillionLight
FN247,LN247,FN1@Millionlights.org,9000000246,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100246,MillionLight
FN248,LN248,FN2@Millionlights.org,9000000247,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100247,MillionLight
FN249,LN249,FN1@Millionlights.org,9000000248,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100248,MillionLight
FN250,LN250,FN2@Millionlights.org,9000000249,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100249,MillionLight
FN251,LN251,FN1@Millionlights.org,9000000250,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100250,MillionLight
FN252,LN252,FN2@Millionlights.org,9000000251,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100251,MillionLight
FN253,LN253,FN1@Millionlights.org,9000000252,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100252,MillionLight
FN254,LN254,FN2@Millionlights.org,9000000253,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100253,MillionLight
FN255,LN255,FN1@Millionlights.org,9000000254,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100254,MillionLight
FN256,LN256,FN2@Millionlights.org,9000000255,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100255,MillionLight
FN257,LN257,FN1@Millionlights.org,9000000256,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100256,MillionLight
FN258,LN258,FN2@Millionlights.org,9000000257,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100257,MillionLight
FN259,LN259,FN1@Millionlights.org,9000000258,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100258,MillionLight
FN260,LN260,FN2@Millionlights.org,9000000259,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100259,MillionLight
FN261,LN261,FN1@Millionlights.org,9000000260,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100260,MillionLight
FN262,LN262,FN2@Millionlights.org,9000000261,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100261,MillionLight
FN263,LN263,FN1@Millionlights.org,9000000262,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100262,MillionLight
FN264,LN264,FN2@Millionlights.org,9000000263,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100263,MillionLight
FN265,LN265,FN1@Millionlights.org,9000000264,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100264,MillionLight
FN266,LN266,FN2@Millionlights.org,9000000265,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100265,MillionLight
FN267,LN267,FN1@Millionlights.org,9000000266,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100266,MillionLight
FN268,LN268,FN2@Millionlights.org,9000000267,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100267,MillionLight
FN269,LN269,FN1@Millionlights.org,9000000268,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100268,MillionLight
FN270,LN270,FN2@Millionlights.org,9000000269,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100269,MillionLight
FN271,LN271,FN1@Millionlights.org,9000000270,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100270,MillionLight
FN272,LN272,FN2@Millionlights.org,9000000271,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100271,MillionLight
FN273,LN273,FN1@Millionlights.org,9000000272,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100272,MillionLight
FN274,LN274,FN2@Millionlights.org,9000000273,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100273,MillionLight
FN275,LN275,FN1@Millionlights.org,9000000274,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100274,MillionLight
FN276,LN276,FN2@Millionlights.org,9000000275,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100275,MillionLight
FN277,LN277,FN1@Millionlights.org,9000000276,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100276,MillionLight
FN278,LN278,FN2@Millionlights.org,9000000277,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100277,MillionLight
FN279,LN279,FN1@Millionlights.org,9000000278,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100278,MillionLight
FN280,LN280,FN2@Millionlights.org,9000000279,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100279,MillionLight
FN281,LN281,FN1@Millionlights.org,9000000280,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100280,MillionLight
FN282,LN282,FN2@Millionlights.org,9000000281,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100281,MillionLight
FN283,LN283,FN1@Millionlights.org,9000000282,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100282,MillionLight
FN284,LN284,FN2@Millionlights.org,9000000283,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100283,MillionLight
FN285,LN285,FN1@Millionlights.org,9000000284,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100284,MillionLight
FN286,LN286,FN2@Millionlights.org,9000000285,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100285,MillionLight
FN287,LN287,FN1@Millionlights.org,9000000286,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100286,MillionLight
FN288,LN288,FN2@Millionlights.org,9000000287,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100287,MillionLight
FN289,LN289,FN1@Millionlights.org,9000000288,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100288,MillionLight
FN290,LN290,FN2@Millionlights.org,9000000289,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100289,MillionLight
FN291,LN291,FN1@Millionlights.org,9000000290,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100290,MillionLight
FN292,LN292,FN2@Millionlights.org,9000000291,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100291,MillionLight
FN293,LN293,FN1@Millionlights.org,9000000292,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100292,MillionLight
FN294,LN294,FN2@Millionlights.org,9000000293,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100293,MillionLight
FN295,LN295,FN1@Millionlights.org,9000000294,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100294,MillionLight
FN296,LN296,FN2@Millionlights.org,9000000295,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100295,MillionLight
FN297,LN297,FN1@Millionlights.org,9000000296,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100296,MillionLight
FN298,LN298,FN2@Millionlights.org,9000000297,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100297,MillionLight
FN299,LN299,FN1@Millionlights.org,9000000298,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100298,MillionLight
FN300,LN300,FN2@Millionlights.org,9000000299,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100299,MillionLight
FN301,LN301,FN1@Millionlights.org,9000000300,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100300,MillionLight
FN302,LN302,FN2@Millionlights.org,9000000301,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100301,MillionLight
FN303,LN303,FN1@Millionlights.org,9000000302,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100302,MillionLight
FN304,LN304,FN2@Millionlights.org,9000000303,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100303,MillionLight
FN305,LN305,FN1@Millionlights.org,9000000304,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100304,MillionLight
FN306,LN306,FN2@Millionlights.org,9000000305,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100305,MillionLight
FN307,LN307,FN1@Millionlights.org,9000000306,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100306,MillionLight
FN308,LN308,FN2@Millionlights.org,9000000307,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100307,MillionLight
FN309,LN309,FN1@Millionlights.org,9000000308,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100308,MillionLight
FN310,LN310,FN2@Millionlights.org,9000000309,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100309,MillionLight
FN311,LN311,FN1@Millionlights.org,9000000310,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100310,MillionLight
FN312,LN312,FN2@Millionlights.org,9000000311,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100311,MillionLight
FN313,LN313,FN1@Millionlights.org,9000000312,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100312,MillionLight
FN314,LN314,FN2@Millionlights.org,9000000313,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100313,MillionLight
FN315,LN315,FN1@Millionlights.org,9000000314,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100314,MillionLight
FN316,LN316,FN2@Millionlights.org,9000000315,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100315,MillionLight
FN317,LN317,FN1@Millionlights.org,9000000316,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100316,MillionLight
FN318,LN318,FN2@Millionlights.org,9000000317,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100317,MillionLight
FN319,LN319,FN1@Millionlights.org,9000000318,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100318,MillionLight
FN320,LN320,FN2@Millionlights.org,9000000319,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100319,MillionLight
FN321,LN321,FN1@Millionlights.org,9000000320,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100320,MillionLight
FN322,LN322,FN2@Millionlights.org,9000000321,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100321,MillionLight
FN323,LN323,FN1@Millionlights.org,9000000322,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100322,MillionLight
FN324,LN324,FN2@Millionlights.org,9000000323,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100323,MillionLight
FN325,LN325,FN1@Millionlights.org,9000000324,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100324,MillionLight
FN326,LN326,FN2@Millionlights.org,9000000325,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100325,MillionLight
FN327,LN327,FN1@Millionlights.org,9000000326,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100326,MillionLight
FN328,LN328,FN2@Millionlights.org,9000000327,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100327,MillionLight
FN329,LN329,FN1@Millionlights.org,9000000328,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100328,MillionLight
FN330,LN330,FN2@Millionlights.org,9000000329,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100329,MillionLight
FN331,LN331,FN1@Millionlights.org,9000000330,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100330,MillionLight
FN332,LN332,FN2@Millionlights.org,9000000331,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100331,MillionLight
FN333,LN333,FN1@Millionlights.org,9000000332,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100332,MillionLight
FN334,LN334,FN2@Millionlights.org,9000000333,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100333,MillionLight
FN335,LN335,FN1@Millionlights.org,9000000334,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100334,MillionLight
FN336,LN336,FN2@Millionlights.org,9000000335,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100335,MillionLight
FN337,LN337,FN1@Millionlights.org,9000000336,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100336,MillionLight
FN338,LN338,FN2@Millionlights.org,9000000337,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100337,MillionLight
FN339,LN339,FN1@Millionlights.org,9000000338,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100338,MillionLight
FN340,LN340,FN2@Millionlights.org,9000000339,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100339,MillionLight
FN341,LN341,FN1@Millionlights.org,9000000340,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100340,MillionLight
FN342,LN342,FN2@Millionlights.org,9000000341,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100341,MillionLight
FN343,LN343,FN1@Millionlights.org,9000000342,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100342,MillionLight
FN344,LN344,FN2@Millionlights.org,9000000343,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100343,MillionLight
FN345,LN345,FN1@Millionlights.org,9000000344,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100344,MillionLight
FN346,LN346,FN2@Millionlights.org,9000000345,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100345,MillionLight
FN347,LN347,FN1@Millionlights.org,9000000346,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100346,MillionLight
FN348,LN348,FN2@Millionlights.org,9000000347,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100347,MillionLight
FN349,LN349,FN1@Millionlights.org,9000000348,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100348,MillionLight
FN350,LN350,FN2@Millionlights.org,9000000349,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100349,MillionLight
FN351,LN351,FN1@Millionlights.org,9000000350,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100350,MillionLight
FN352,LN352,FN2@Millionlights.org,9000000351,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100351,MillionLight
FN353,LN353,FN1@Millionlights.org,9000000352,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100352,MillionLight
FN354,LN354,FN2@Millionlights.org,9000000353,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100353,MillionLight
FN355,LN355,FN1@Millionlights.org,9000000354,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100354,MillionLight
FN356,LN356,FN2@Millionlights.org,9000000355,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100355,MillionLight
FN357,LN357,FN1@Millionlights.org,9000000356,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100356,MillionLight
FN358,LN358,FN2@Millionlights.org,9000000357,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100357,MillionLight
FN359,LN359,FN1@Millionlights.org,9000000358,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100358,MillionLight
FN360,LN360,FN2@Millionlights.org,9000000359,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100359,MillionLight
FN361,LN361,FN1@Millionlights.org,9000000360,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100360,MillionLight
FN362,LN362,FN2@Millionlights.org,9000000361,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100361,MillionLight
FN363,LN363,FN1@Millionlights.org,9000000362,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100362,MillionLight
FN364,LN364,FN2@Millionlights.org,9000000363,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100363,MillionLight
FN365,LN365,FN1@Millionlights.org,9000000364,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100364,MillionLight
FN366,LN366,FN2@Millionlights.org,9000000365,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100365,MillionLight
FN367,LN367,FN1@Millionlights.org,9000000366,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100366,MillionLight
FN368,LN368,FN2@Millionlights.org,9000000367,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100367,MillionLight
FN369,LN369,FN1@Millionlights.org,9000000368,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100368,MillionLight
FN370,LN370,FN2@Millionlights.org,9000000369,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100369,MillionLight
FN371,LN371,FN1@Millionlights.org,9000000370,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100370,MillionLight
FN372,LN372,FN2@Millionlights.org,9000000371,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100371,MillionLight
FN373,LN373,FN1@Millionlights.org,9000000372,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100372,MillionLight
